company_id,company_name,city,trade_slug,trade_name,service_slug,service_name,confidence,source_field,evidence_text,reason,suggested_action,review_category,reviewer_decision,reviewer_note
"a5856956-cc6b-4a07-8c1b-6212d0c68eab","Elektro Duschl GmbH Kolbermoor","Rosenheim","elektroinstallation","Elektroinstallation","fehlerstromschutz","Fehlerstromschutz","medium","companies.description","Elektroinstallation in Rosenheim. Öffentlicher unbestätigter Basis-Eintrag aus öffentlich zugänglichen Unternehmensquellen. Der Eintrag ist noch ni","Starker Kontexttreffer in companies.description mit passendem Gewerk elektroinstallation; vor Freigabe pruefen.","manual_review_required","AMBIGUOUS","",""
"a5856956-cc6b-4a07-8c1b-6212d0c68eab","Elektro Duschl GmbH Kolbermoor","Rosenheim","elektroinstallation","Elektroinstallation","kabelverlegung","Kabelverlegung","medium","companies.description","Elektroinstallation in Rosenheim. Öffentlicher unbestätigter Basis-Eintrag aus öffentlich zugänglichen Unternehmensquellen. Der Eintrag ist noch ni","Starker Kontexttreffer in companies.description mit passendem Gewerk elektroinstallation; vor Freigabe pruefen.","manual_review_required","AMBIGUOUS","",""
"a5856956-cc6b-4a07-8c1b-6212d0c68eab","Elektro Duschl GmbH Kolbermoor","Rosenheim","elektroinstallation","Elektroinstallation","led-beleuchtung","LED-Beleuchtung","medium","companies.description","Elektroinstallation in Rosenheim. Öffentlicher unbestätigter Basis-Eintrag aus öffentlich zugänglichen Unternehmensquellen. Der Eintrag ist noch ni","Starker Kontexttreffer in companies.description mit passendem Gewerk elektroinstallation; vor Freigabe pruefen.","manual_review_required","AMBIGUOUS","",""
"a5856956-cc6b-4a07-8c1b-6212d0c68eab","Elektro Duschl GmbH Kolbermoor","Rosenheim","elektroinstallation","Elektroinstallation","lichtschalter","Lichtschalter","medium","companies.description","Elektroinstallation in Rosenheim. Öffentlicher unbestätigter Basis-Eintrag aus öffentlich zugänglichen Unternehmensquellen. Der Eintrag ist noch ni","Starker Kontexttreffer in companies.description mit passendem Gewerk elektroinstallation; vor Freigabe pruefen.","manual_review_required","AMBIGUOUS","",""
"a5856956-cc6b-4a07-8c1b-6212d0c68eab","Elektro Duschl GmbH Kolbermoor","Rosenheim","elektroinstallation","Elektroinstallation","neubauinstallation","Neubauinstallation","medium","companies.description","Elektroinstallation in Rosenheim. Öffentlicher unbestätigter Basis-Eintrag aus öffentlich zugänglichen Unternehmensquellen. Der Eintrag ist noch ni","Starker Kontexttreffer in companies.description mit passendem Gewerk elektroinstallation; vor Freigabe pruefen.","manual_review_required","AMBIGUOUS","",""
"a5856956-cc6b-4a07-8c1b-6212d0c68eab","Elektro Duschl GmbH Kolbermoor","Rosenheim","elektroinstallation","Elektroinstallation","notstrom","Notstrom","medium","companies.description","Elektroinstallation in Rosenheim. Öffentlicher unbestätigter Basis-Eintrag aus öffentlich zugänglichen Unternehmensquellen. Der Eintrag ist noch ni","Starker Kontexttreffer in companies.description mit passendem Gewerk elektroinstallation; vor Freigabe pruefen.","manual_review_required","AMBIGUOUS","",""
"a5856956-cc6b-4a07-8c1b-6212d0c68eab","Elektro Duschl GmbH Kolbermoor","Rosenheim","elektroinstallation","Elektroinstallation","potentialausgleich","Potentialausgleich","medium","companies.description","Elektroinstallation in Rosenheim. Öffentlicher unbestätigter Basis-Eintrag aus öffentlich zugänglichen Unternehmensquellen. Der Eintrag ist noch ni","Starker Kontexttreffer in companies.description mit passendem Gewerk elektroinstallation; vor Freigabe pruefen.","manual_review_required","AMBIGUOUS","",""
"a5856956-cc6b-4a07-8c1b-6212d0c68eab","Elektro Duschl GmbH Kolbermoor","Rosenheim","elektroinstallation","Elektroinstallation","sicherungskasten","Sicherungskasten","medium","companies.description","Elektroinstallation in Rosenheim. Öffentlicher unbestätigter Basis-Eintrag aus öffentlich zugänglichen Unternehmensquellen. Der Eintrag ist noch ni","Starker Kontexttreffer in companies.description mit passendem Gewerk elektroinstallation; vor Freigabe pruefen.","manual_review_required","AMBIGUOUS","",""
"a5856956-cc6b-4a07-8c1b-6212d0c68eab","Elektro Duschl GmbH Kolbermoor","Rosenheim","elektroinstallation","Elektroinstallation","steckdosen","Steckdosen","medium","companies.description","Elektroinstallation in Rosenheim. Öffentlicher unbestätigter Basis-Eintrag aus öffentlich zugänglichen Unternehmensquellen. Der Eintrag ist noch ni","Starker Kontexttreffer in companies.description mit passendem Gewerk elektroinstallation; vor Freigabe pruefen.","manual_review_required","AMBIGUOUS","",""
"a5856956-cc6b-4a07-8c1b-6212d0c68eab","Elektro Duschl GmbH Kolbermoor","Rosenheim","elektroinstallation","Elektroinstallation","ueberspannungsschutz","Überspannungsschutz","medium","companies.description","Elektroinstallation in Rosenheim. Öffentlicher unbestätigter Basis-Eintrag aus öffentlich zugänglichen Unternehmensquellen. Der Eintrag ist noch ni","Starker Kontexttreffer in companies.description mit passendem Gewerk elektroinstallation; vor Freigabe pruefen.","manual_review_required","AMBIGUOUS","",""
"a5856956-cc6b-4a07-8c1b-6212d0c68eab","Elektro Duschl GmbH Kolbermoor","Rosenheim","elektroinstallation","Elektroinstallation","unterverteilung","Unterverteilung","medium","companies.description","Elektroinstallation in Rosenheim. Öffentlicher unbestätigter Basis-Eintrag aus öffentlich zugänglichen Unternehmensquellen. Der Eintrag ist noch ni","Starker Kontexttreffer in companies.description mit passendem Gewerk elektroinstallation; vor Freigabe pruefen.","manual_review_required","AMBIGUOUS","",""
"a5856956-cc6b-4a07-8c1b-6212d0c68eab","Elektro Duschl GmbH Kolbermoor","Rosenheim","elektroinstallation","Elektroinstallation","zaehlerschrank","Zählerschrank","medium","companies.description","Elektroinstallation in Rosenheim. Öffentlicher unbestätigter Basis-Eintrag aus öffentlich zugänglichen Unternehmensquellen. Der Eintrag ist noch ni","Starker Kontexttreffer in companies.description mit passendem Gewerk elektroinstallation; vor Freigabe pruefen.","manual_review_required","AMBIGUOUS","",""
"62ad8758-ade1-4ebf-a154-3237dc2836c4","Elektro-Solartechnik Holzner GmbH & Co. KG","Neubeuern","elektroinstallation","Elektroinstallation","altbauelektrik","Altbauelektrik","medium","company_trades.evidence","Elektro / Solartechnik","Starker Kontexttreffer in company_trades.evidence mit passendem Gewerk elektroinstallation; vor Freigabe pruefen.","manual_review_required","REVIEW_REQUIRED_MEDIUM","",""
"62ad8758-ade1-4ebf-a154-3237dc2836c4","Elektro-Solartechnik Holzner GmbH & Co. KG","Neubeuern","elektroinstallation","Elektroinstallation","aussenbeleuchtung","Außenbeleuchtung","medium","company_trades.evidence","Elektro / Solartechnik","Starker Kontexttreffer in company_trades.evidence mit passendem Gewerk elektroinstallation; vor Freigabe pruefen.","manual_review_required","REVIEW_REQUIRED_MEDIUM","",""
"62ad8758-ade1-4ebf-a154-3237dc2836c4","Elektro-Solartechnik Holzner GmbH & Co. KG","Neubeuern","elektroinstallation","Elektroinstallation","baustrom","Baustrom","medium","company_trades.evidence","Elektro / Solartechnik","Starker Kontexttreffer in company_trades.evidence mit passendem Gewerk elektroinstallation; vor Freigabe pruefen.","manual_review_required","REVIEW_REQUIRED_MEDIUM","",""
"62ad8758-ade1-4ebf-a154-3237dc2836c4","Elektro-Solartechnik Holzner GmbH & Co. KG","Neubeuern","elektroinstallation","Elektroinstallation","beleuchtung","Beleuchtung","medium","company_trades.evidence","Elektro / Solartechnik","Starker Kontexttreffer in company_trades.evidence mit passendem Gewerk elektroinstallation; vor Freigabe pruefen.","manual_review_required","REVIEW_REQUIRED_MEDIUM","",""
"62ad8758-ade1-4ebf-a154-3237dc2836c4","Elektro-Solartechnik Holzner GmbH & Co. KG","Neubeuern","elektroinstallation","Elektroinstallation","elektroinstallation","Elektroinstallation","medium","company_trades.evidence","Elektro / Solartechnik","Starker Kontexttreffer in company_trades.evidence mit passendem Gewerk elektroinstallation; vor Freigabe pruefen.","manual_review_required","REVIEW_REQUIRED_MEDIUM","",""
"62ad8758-ade1-4ebf-a154-3237dc2836c4","Elektro-Solartechnik Holzner GmbH & Co. KG","Neubeuern","elektroinstallation","Elektroinstallation","elektropruefung","Elektroprüfung","medium","company_trades.evidence","Elektro / Solartechnik","Starker Kontexttreffer in company_trades.evidence mit passendem Gewerk elektroinstallation; vor Freigabe pruefen.","manual_review_required","REVIEW_REQUIRED_MEDIUM","",""
"62ad8758-ade1-4ebf-a154-3237dc2836c4","Elektro-Solartechnik Holzner GmbH & Co. KG","Neubeuern","elektroinstallation","Elektroinstallation","erdung","Erdung","medium","company_trades.evidence","Elektro / Solartechnik","Starker Kontexttreffer in company_trades.evidence mit passendem Gewerk elektroinstallation; vor Freigabe pruefen.","manual_review_required","REVIEW_REQUIRED_MEDIUM","",""
"62ad8758-ade1-4ebf-a154-3237dc2836c4","Elektro-Solartechnik Holzner GmbH & Co. KG","Neubeuern","elektroinstallation","Elektroinstallation","fehlerstromschutz","Fehlerstromschutz","medium","company_trades.evidence","Elektro / Solartechnik","Starker Kontexttreffer in company_trades.evidence mit passendem Gewerk elektroinstallation; vor Freigabe pruefen.","manual_review_required","REVIEW_REQUIRED_MEDIUM","",""
"62ad8758-ade1-4ebf-a154-3237dc2836c4","Elektro-Solartechnik Holzner GmbH & Co. KG","Neubeuern","elektroinstallation","Elektroinstallation","kabelverlegung","Kabelverlegung","medium","company_trades.evidence","Elektro / Solartechnik","Starker Kontexttreffer in company_trades.evidence mit passendem Gewerk elektroinstallation; vor Freigabe pruefen.","manual_review_required","REVIEW_REQUIRED_MEDIUM","",""
"62ad8758-ade1-4ebf-a154-3237dc2836c4","Elektro-Solartechnik Holzner GmbH & Co. KG","Neubeuern","elektroinstallation","Elektroinstallation","led-beleuchtung","LED-Beleuchtung","medium","company_trades.evidence","Elektro / Solartechnik","Starker Kontexttreffer in company_trades.evidence mit passendem Gewerk elektroinstallation; vor Freigabe pruefen.","manual_review_required","REVIEW_REQUIRED_MEDIUM","",""
"62ad8758-ade1-4ebf-a154-3237dc2836c4","Elektro-Solartechnik Holzner GmbH & Co. KG","Neubeuern","elektroinstallation","Elektroinstallation","lichtschalter","Lichtschalter","medium","company_trades.evidence","Elektro / Solartechnik","Starker Kontexttreffer in company_trades.evidence mit passendem Gewerk elektroinstallation; vor Freigabe pruefen.","manual_review_required","REVIEW_REQUIRED_MEDIUM","",""
"62ad8758-ade1-4ebf-a154-3237dc2836c4","Elektro-Solartechnik Holzner GmbH & Co. KG","Neubeuern","elektroinstallation","Elektroinstallation","neubauinstallation","Neubauinstallation","medium","company_trades.evidence","Elektro / Solartechnik","Starker Kontexttreffer in company_trades.evidence mit passendem Gewerk elektroinstallation; vor Freigabe pruefen.","manual_review_required","REVIEW_REQUIRED_MEDIUM","",""
"62ad8758-ade1-4ebf-a154-3237dc2836c4","Elektro-Solartechnik Holzner GmbH & Co. KG","Neubeuern","elektroinstallation","Elektroinstallation","notstrom","Notstrom","medium","company_trades.evidence","Elektro / Solartechnik","Starker Kontexttreffer in company_trades.evidence mit passendem Gewerk elektroinstallation; vor Freigabe pruefen.","manual_review_required","REVIEW_REQUIRED_MEDIUM","",""
"62ad8758-ade1-4ebf-a154-3237dc2836c4","Elektro-Solartechnik Holzner GmbH & Co. KG","Neubeuern","elektroinstallation","Elektroinstallation","potentialausgleich","Potentialausgleich","medium","company_trades.evidence","Elektro / Solartechnik","Starker Kontexttreffer in company_trades.evidence mit passendem Gewerk elektroinstallation; vor Freigabe pruefen.","manual_review_required","REVIEW_REQUIRED_MEDIUM","",""
"62ad8758-ade1-4ebf-a154-3237dc2836c4","Elektro-Solartechnik Holzner GmbH & Co. KG","Neubeuern","elektroinstallation","Elektroinstallation","sicherungskasten","Sicherungskasten","medium","company_trades.evidence","Elektro / Solartechnik","Starker Kontexttreffer in company_trades.evidence mit passendem Gewerk elektroinstallation; vor Freigabe pruefen.","manual_review_required","REVIEW_REQUIRED_MEDIUM","",""
"62ad8758-ade1-4ebf-a154-3237dc2836c4","Elektro-Solartechnik Holzner GmbH & Co. KG","Neubeuern","elektroinstallation","Elektroinstallation","steckdosen","Steckdosen","medium","company_trades.evidence","Elektro / Solartechnik","Starker Kontexttreffer in company_trades.evidence mit passendem Gewerk elektroinstallation; vor Freigabe pruefen.","manual_review_required","REVIEW_REQUIRED_MEDIUM","",""
"62ad8758-ade1-4ebf-a154-3237dc2836c4","Elektro-Solartechnik Holzner GmbH & Co. KG","Neubeuern","elektroinstallation","Elektroinstallation","ueberspannungsschutz","Überspannungsschutz","medium","company_trades.evidence","Elektro / Solartechnik","Starker Kontexttreffer in company_trades.evidence mit passendem Gewerk elektroinstallation; vor Freigabe pruefen.","manual_review_required","REVIEW_REQUIRED_MEDIUM","",""
"62ad8758-ade1-4ebf-a154-3237dc2836c4","Elektro-Solartechnik Holzner GmbH & Co. KG","Neubeuern","elektroinstallation","Elektroinstallation","unterverteilung","Unterverteilung","medium","company_trades.evidence","Elektro / Solartechnik","Starker Kontexttreffer in company_trades.evidence mit passendem Gewerk elektroinstallation; vor Freigabe pruefen.","manual_review_required","REVIEW_REQUIRED_MEDIUM","",""
"62ad8758-ade1-4ebf-a154-3237dc2836c4","Elektro-Solartechnik Holzner GmbH & Co. KG","Neubeuern","elektroinstallation","Elektroinstallation","zaehlerschrank","Zählerschrank","medium","company_trades.evidence","Elektro / Solartechnik","Starker Kontexttreffer in company_trades.evidence mit passendem Gewerk elektroinstallation; vor Freigabe pruefen.","manual_review_required","REVIEW_REQUIRED_MEDIUM","",""
"f9a22233-53b4-42d0-b02a-2b0f6c879798","FeBaTec Fenster- und Bauelementetechnik GmbH","Rosenheim","fensterbau","Fensterbau","aluminiumfenster","Aluminiumfenster","medium","company_trades.evidence","Fenster / Metallbau","Starker Kontexttreffer in company_trades.evidence mit passendem Gewerk fensterbau; vor Freigabe pruefen.","manual_review_required","REVIEW_REQUIRED_MEDIUM","",""
"f9a22233-53b4-42d0-b02a-2b0f6c879798","FeBaTec Fenster- und Bauelementetechnik GmbH","Rosenheim","fensterbau","Fensterbau","dachflaechenfenster","Dachflächenfenster","medium","company_trades.evidence","Fenster / Metallbau","Starker Kontexttreffer in company_trades.evidence mit passendem Gewerk fensterbau; vor Freigabe pruefen.","manual_review_required","REVIEW_REQUIRED_MEDIUM","",""
"f9a22233-53b4-42d0-b02a-2b0f6c879798","FeBaTec Fenster- und Bauelementetechnik GmbH","Rosenheim","fensterbau","Fensterbau","denkmalschutzfenster","Denkmalschutzfenster","medium","company_trades.evidence","Fenster / Metallbau","Starker Kontexttreffer in company_trades.evidence mit passendem Gewerk fensterbau; vor Freigabe pruefen.","manual_review_required","REVIEW_REQUIRED_MEDIUM","",""
"f9a22233-53b4-42d0-b02a-2b0f6c879798","FeBaTec Fenster- und Bauelementetechnik GmbH","Rosenheim","fensterbau","Fensterbau","fensteraustausch","Fensteraustausch","medium","company_trades.evidence","Fenster / Metallbau","Starker Kontexttreffer in company_trades.evidence mit passendem Gewerk fensterbau; vor Freigabe pruefen.","manual_review_required","REVIEW_REQUIRED_MEDIUM","",""
"f9a22233-53b4-42d0-b02a-2b0f6c879798","FeBaTec Fenster- und Bauelementetechnik GmbH","Rosenheim","fensterbau","Fensterbau","fenstermontage","Fenstermontage","medium","company_trades.evidence","Fenster / Metallbau","Starker Kontexttreffer in company_trades.evidence mit passendem Gewerk fensterbau; vor Freigabe pruefen.","manual_review_required","REVIEW_REQUIRED_MEDIUM","",""
"f9a22233-53b4-42d0-b02a-2b0f6c879798","FeBaTec Fenster- und Bauelementetechnik GmbH","Rosenheim","fensterbau","Fensterbau","fensterreparatur","Fensterreparatur","medium","company_trades.evidence","Fenster / Metallbau","Starker Kontexttreffer in company_trades.evidence mit passendem Gewerk fensterbau; vor Freigabe pruefen.","manual_review_required","REVIEW_REQUIRED_MEDIUM","",""
"f9a22233-53b4-42d0-b02a-2b0f6c879798","FeBaTec Fenster- und Bauelementetechnik GmbH","Rosenheim","fensterbau","Fensterbau","fensterwartung","Fensterwartung","medium","company_trades.evidence","Fenster / Metallbau","Starker Kontexttreffer in company_trades.evidence mit passendem Gewerk fensterbau; vor Freigabe pruefen.","manual_review_required","REVIEW_REQUIRED_MEDIUM","",""
"f9a22233-53b4-42d0-b02a-2b0f6c879798","FeBaTec Fenster- und Bauelementetechnik GmbH","Rosenheim","fensterbau","Fensterbau","holz-alu-fenster","Holz-Alu-Fenster","medium","company_trades.evidence","Fenster / Metallbau","Starker Kontexttreffer in company_trades.evidence mit passendem Gewerk fensterbau; vor Freigabe pruefen.","manual_review_required","REVIEW_REQUIRED_MEDIUM","",""
"f9a22233-53b4-42d0-b02a-2b0f6c879798","FeBaTec Fenster- und Bauelementetechnik GmbH","Rosenheim","fensterbau","Fensterbau","holzfenster","Holzfenster","medium","company_trades.evidence","Fenster / Metallbau","Starker Kontexttreffer in company_trades.evidence mit passendem Gewerk fensterbau; vor Freigabe pruefen.","manual_review_required","REVIEW_REQUIRED_MEDIUM","",""
"f9a22233-53b4-42d0-b02a-2b0f6c879798","FeBaTec Fenster- und Bauelementetechnik GmbH","Rosenheim","fensterbau","Fensterbau","kellerfenster","Kellerfenster","medium","company_trades.evidence","Fenster / Metallbau","Starker Kontexttreffer in company_trades.evidence mit passendem Gewerk fensterbau; vor Freigabe pruefen.","manual_review_required","REVIEW_REQUIRED_MEDIUM","",""
"f9a22233-53b4-42d0-b02a-2b0f6c879798","FeBaTec Fenster- und Bauelementetechnik GmbH","Rosenheim","fensterbau","Fensterbau","kunststofffenster","Kunststofffenster","medium","company_trades.evidence","Fenster / Metallbau","Starker Kontexttreffer in company_trades.evidence mit passendem Gewerk fensterbau; vor Freigabe pruefen.","manual_review_required","REVIEW_REQUIRED_MEDIUM","",""
"f9a22233-53b4-42d0-b02a-2b0f6c879798","FeBaTec Fenster- und Bauelementetechnik GmbH","Rosenheim","fensterbau","Fensterbau","schallschutzfenster","Schallschutzfenster","medium","company_trades.evidence","Fenster / Metallbau","Starker Kontexttreffer in company_trades.evidence mit passendem Gewerk fensterbau; vor Freigabe pruefen.","manual_review_required","REVIEW_REQUIRED_MEDIUM","",""
"f9a22233-53b4-42d0-b02a-2b0f6c879798","FeBaTec Fenster- und Bauelementetechnik GmbH","Rosenheim","fensterbau","Fensterbau","sicherheitsfenster","Sicherheitsfenster","medium","company_trades.evidence","Fenster / Metallbau","Starker Kontexttreffer in company_trades.evidence mit passendem Gewerk fensterbau; vor Freigabe pruefen.","manual_review_required","REVIEW_REQUIRED_MEDIUM","",""
"5b63046e-fd4d-4fd7-b657-14bd08530e89","Flachdach PROTECT GmbH","Rosenheim","flachdachabdichtung","Flachdach & Dachabdichtung","attikaabdichtung","Attikaabdichtung","medium","company_trades.evidence","Flachdach Sanierung Leckage","Starker Kontexttreffer in company_trades.evidence mit passendem Gewerk flachdachabdichtung; vor Freigabe pruefen.","manual_review_required","REVIEW_REQUIRED_MEDIUM","",""
"5b63046e-fd4d-4fd7-b657-14bd08530e89","Flachdach PROTECT GmbH","Rosenheim","flachdachabdichtung","Flachdach & Dachabdichtung","balkonabdichtung","Balkonabdichtung","medium","company_trades.evidence","Flachdach Sanierung Leckage","Starker Kontexttreffer in company_trades.evidence mit passendem Gewerk flachdachabdichtung; vor Freigabe pruefen.","manual_review_required","REVIEW_REQUIRED_MEDIUM","",""
"5b63046e-fd4d-4fd7-b657-14bd08530e89","Flachdach PROTECT GmbH","Rosenheim","flachdachabdichtung","Flachdach & Dachabdichtung","bitumenbahn","Bitumenbahn","medium","company_trades.evidence","Flachdach Sanierung Leckage","Starker Kontexttreffer in company_trades.evidence mit passendem Gewerk flachdachabdichtung; vor Freigabe pruefen.","manual_review_required","REVIEW_REQUIRED_MEDIUM","",""
"5b63046e-fd4d-4fd7-b657-14bd08530e89","Flachdach PROTECT GmbH","Rosenheim","flachdachabdichtung","Flachdach & Dachabdichtung","dachablaeufe","Dachabläufe","medium","company_trades.evidence","Flachdach Sanierung Leckage","Starker Kontexttreffer in company_trades.evidence mit passendem Gewerk flachdachabdichtung; vor Freigabe pruefen.","manual_review_required","REVIEW_REQUIRED_MEDIUM","",""
"5b63046e-fd4d-4fd7-b657-14bd08530e89","Flachdach PROTECT GmbH","Rosenheim","flachdachabdichtung","Flachdach & Dachabdichtung","dachterrassenabdichtung","Dachterrassenabdichtung","medium","company_trades.evidence","Flachdach Sanierung Leckage","Starker Kontexttreffer in company_trades.evidence mit passendem Gewerk flachdachabdichtung; vor Freigabe pruefen.","manual_review_required","REVIEW_REQUIRED_MEDIUM","",""
"5b63046e-fd4d-4fd7-b657-14bd08530e89","Flachdach PROTECT GmbH","Rosenheim","flachdachabdichtung","Flachdach & Dachabdichtung","epdm","EPDM","medium","company_trades.evidence","Flachdach Sanierung Leckage","Starker Kontexttreffer in company_trades.evidence mit passendem Gewerk flachdachabdichtung; vor Freigabe pruefen.","manual_review_required","REVIEW_REQUIRED_MEDIUM","",""
"5b63046e-fd4d-4fd7-b657-14bd08530e89","Flachdach PROTECT GmbH","Rosenheim","flachdachabdichtung","Flachdach & Dachabdichtung","flachdachabdichtung","Flachdachabdichtung","medium","company_trades.evidence","Flachdach Sanierung Leckage","Starker Kontexttreffer in company_trades.evidence mit passendem Gewerk flachdachabdichtung; vor Freigabe pruefen.","manual_review_required","REVIEW_REQUIRED_MEDIUM","",""
"5b63046e-fd4d-4fd7-b657-14bd08530e89","Flachdach PROTECT GmbH","Rosenheim","flachdachabdichtung","Flachdach & Dachabdichtung","fluessigkunststoff","Flüssigkunststoff","medium","company_trades.evidence","Flachdach Sanierung Leckage","Starker Kontexttreffer in company_trades.evidence mit passendem Gewerk flachdachabdichtung; vor Freigabe pruefen.","manual_review_required","REVIEW_REQUIRED_MEDIUM","",""
"5b63046e-fd4d-4fd7-b657-14bd08530e89","Flachdach PROTECT GmbH","Rosenheim","flachdachabdichtung","Flachdach & Dachabdichtung","gruendach","Gründach","medium","company_trades.evidence","Flachdach Sanierung Leckage","Starker Kontexttreffer in company_trades.evidence mit passendem Gewerk flachdachabdichtung; vor Freigabe pruefen.","manual_review_required","REVIEW_REQUIRED_MEDIUM","",""
"5b63046e-fd4d-4fd7-b657-14bd08530e89","Flachdach PROTECT GmbH","Rosenheim","flachdachabdichtung","Flachdach & Dachabdichtung","kunststoffbahn","Kunststoffbahn","medium","company_trades.evidence","Flachdach Sanierung Leckage","Starker Kontexttreffer in company_trades.evidence mit passendem Gewerk flachdachabdichtung; vor Freigabe pruefen.","manual_review_required","REVIEW_REQUIRED_MEDIUM","",""
"5b63046e-fd4d-4fd7-b657-14bd08530e89","Flachdach PROTECT GmbH","Rosenheim","flachdachabdichtung","Flachdach & Dachabdichtung","leckageortung-dach","Leckageortung Dach","medium","company_trades.evidence","Flachdach Sanierung Leckage","Starker Kontexttreffer in company_trades.evidence mit passendem Gewerk flachdachabdichtung; vor Freigabe pruefen.","manual_review_required","REVIEW_REQUIRED_MEDIUM","",""
"5b63046e-fd4d-4fd7-b657-14bd08530e89","Flachdach PROTECT GmbH","Rosenheim","flachdachabdichtung","Flachdach & Dachabdichtung","lichtkuppel","Lichtkuppel","medium","company_trades.evidence","Flachdach Sanierung Leckage","Starker Kontexttreffer in company_trades.evidence mit passendem Gewerk flachdachabdichtung; vor Freigabe pruefen.","manual_review_required","REVIEW_REQUIRED_MEDIUM","",""
"5b63046e-fd4d-4fd7-b657-14bd08530e89","Flachdach PROTECT GmbH","Rosenheim","flachdachabdichtung","Flachdach & Dachabdichtung","retentionsdach","Retentionsdach","medium","company_trades.evidence","Flachdach Sanierung Leckage","Starker Kontexttreffer in company_trades.evidence mit passendem Gewerk flachdachabdichtung; vor Freigabe pruefen.","manual_review_required","REVIEW_REQUIRED_MEDIUM","",""
"ac6ddd2b-5464-4c15-be32-76530e85827b","Fliesen Fischhaber GmbH","Großhöhenrain","fliesenarbeiten","Fliesen, Platten & Mosaik","abdichtung-bad","Abdichtung Bad","medium","company_trades.evidence","Fliesen / Naturstein","Starker Kontexttreffer in company_trades.evidence mit passendem Gewerk fliesenarbeiten; vor Freigabe pruefen.","manual_review_required","REVIEW_REQUIRED_MEDIUM","",""
"ac6ddd2b-5464-4c15-be32-76530e85827b","Fliesen Fischhaber GmbH","Großhöhenrain","fliesenarbeiten","Fliesen, Platten & Mosaik","badfliesen","Badfliesen","medium","company_trades.evidence","Fliesen / Naturstein","Starker Kontexttreffer in company_trades.evidence mit passendem Gewerk fliesenarbeiten; vor Freigabe pruefen.","manual_review_required","REVIEW_REQUIRED_MEDIUM","",""
"ac6ddd2b-5464-4c15-be32-76530e85827b","Fliesen Fischhaber GmbH","Großhöhenrain","fliesenarbeiten","Fliesen, Platten & Mosaik","balkonfliesen","Balkonfliesen","medium","company_trades.evidence","Fliesen / Naturstein","Starker Kontexttreffer in company_trades.evidence mit passendem Gewerk fliesenarbeiten; vor Freigabe pruefen.","manual_review_required","REVIEW_REQUIRED_MEDIUM","",""
"ac6ddd2b-5464-4c15-be32-76530e85827b","Fliesen Fischhaber GmbH","Großhöhenrain","fliesenarbeiten","Fliesen, Platten & Mosaik","bodenfliesen","Bodenfliesen","medium","company_trades.evidence","Fliesen / Naturstein","Starker Kontexttreffer in company_trades.evidence mit passendem Gewerk fliesenarbeiten; vor Freigabe pruefen.","manual_review_required","REVIEW_REQUIRED_MEDIUM","",""
"ac6ddd2b-5464-4c15-be32-76530e85827b","Fliesen Fischhaber GmbH","Großhöhenrain","fliesenarbeiten","Fliesen, Platten & Mosaik","bodengleiche-dusche","bodengleiche Dusche","medium","company_trades.evidence","Fliesen / Naturstein","Starker Kontexttreffer in company_trades.evidence mit passendem Gewerk fliesenarbeiten; vor Freigabe pruefen.","manual_review_required","REVIEW_REQUIRED_MEDIUM","",""
"ac6ddd2b-5464-4c15-be32-76530e85827b","Fliesen Fischhaber GmbH","Großhöhenrain","fliesenarbeiten","Fliesen, Platten & Mosaik","feinsteinzeug","Feinsteinzeug","medium","company_trades.evidence","Fliesen / Naturstein","Starker Kontexttreffer in company_trades.evidence mit passendem Gewerk fliesenarbeiten; vor Freigabe pruefen.","manual_review_required","REVIEW_REQUIRED_MEDIUM","",""
"ac6ddd2b-5464-4c15-be32-76530e85827b","Fliesen Fischhaber GmbH","Großhöhenrain","fliesenarbeiten","Fliesen, Platten & Mosaik","fliese-auf-fliese","Fliese auf Fliese","medium","company_trades.evidence","Fliesen / Naturstein","Starker Kontexttreffer in company_trades.evidence mit passendem Gewerk fliesenarbeiten; vor Freigabe pruefen.","manual_review_required","REVIEW_REQUIRED_MEDIUM","",""
"ac6ddd2b-5464-4c15-be32-76530e85827b","Fliesen Fischhaber GmbH","Großhöhenrain","fliesenarbeiten","Fliesen, Platten & Mosaik","fliesenarbeiten","Fliesenarbeiten","medium","company_trades.evidence","Fliesen / Naturstein","Starker Kontexttreffer in company_trades.evidence mit passendem Gewerk fliesenarbeiten; vor Freigabe pruefen.","manual_review_required","REVIEW_REQUIRED_MEDIUM","",""
"ac6ddd2b-5464-4c15-be32-76530e85827b","Fliesen Fischhaber GmbH","Großhöhenrain","fliesenarbeiten","Fliesen, Platten & Mosaik","fliesensanierung","Fliesensanierung","medium","company_trades.evidence","Fliesen / Naturstein","Starker Kontexttreffer in company_trades.evidence mit passendem Gewerk fliesenarbeiten; vor Freigabe pruefen.","manual_review_required","REVIEW_REQUIRED_MEDIUM","",""
"ac6ddd2b-5464-4c15-be32-76530e85827b","Fliesen Fischhaber GmbH","Großhöhenrain","fliesenarbeiten","Fliesen, Platten & Mosaik","fugen-erneuern","Fugen erneuern","medium","company_trades.evidence","Fliesen / Naturstein","Starker Kontexttreffer in company_trades.evidence mit passendem Gewerk fliesenarbeiten; vor Freigabe pruefen.","manual_review_required","REVIEW_REQUIRED_MEDIUM","",""
